timestamp,open,high,low,close,volume
2025-10-09 08:00:00,122096.82,122884.97,121200.0,122432.01,1.21591
2025-10-09 12:00:00,122884.41,123677.67,120756.71,121260.42,2.90032
2025-10-09 16:00:00,121261.25,121473.33,119788.83,120665.92,3.30127
2025-10-09 20:00:00,120668.77,121729.71,120668.77,121658.66,1.47526
2025-10-10 00:00:00,121658.58,121873.13,120895.83,121128.56,0.48698
2025-10-10 04:00:00,121471.35,121759.81,120888.27,120888.27,0.11935
2025-10-10 08:00:00,120983.5,121704.92,120893.65,121369.23,0.19529
2025-10-10 12:00:00,121652.39,122478.31,118700.0,119285.05,3.78768
2025-10-10 16:00:00,119280.07,119526.91,116075.78,117499.98,5.8008
2025-10-10 20:00:00,117354.93,118589.0,110621.07,113189.88,21.35594
2025-10-11 00:00:00,113189.97,113423.82,110500.0,111936.14,52.36092
2025-10-11 04:00:00,112178.17,112682.43,109500.0,110071.12,44.37458
2025-10-11 08:00:00,110183.09,112309.13,109278.0,112293.64,16.55137
2025-10-11 12:00:00,112278.29,112412.88,111622.15,112185.75,1.72145
2025-10-11 16:00:00,112178.85,112178.85,110916.74,111307.39,1.82399
2025-10-11 20:00:00,111307.39,111515.85,109597.65,110519.44,4.67175
2025-10-12 00:00:00,110519.52,111293.25,109597.64,110519.36,2.11395
2025-10-12 04:00:00,110988.11,112075.52,110520.19,111347.94,1.046
2025-10-12 08:00:00,111321.72,112076.46,111190.13,112072.88,0.39774
2025-10-12 12:00:00,112072.7,113684.95,111190.15,113316.24,4.95568
2025-10-12 16:00:00,113316.08,114663.12,113316.08,113990.7,3.13642
2025-10-12 20:00:00,114426.63,115685.35,113992.93,115252.21,2.11634
2025-10-13 00:00:00,114910.0,115876.47,114705.19,114705.19,2.21841
2025-10-13 04:00:00,115056.65,115582.88,114427.79,115429.07,0.89493
2025-10-13 08:00:00,115421.84,115559.37,113843.34,114376.31,0.50684
2025-10-13 12:00:00,114375.89,115486.24,113866.01,114664.21,6.15011
2025-10-13 16:00:00,114178.97,115804.89,114178.97,115804.88,0.7962
2025-10-13 20:00:00,115804.66,115851.85,115061.42,115290.6,0.42992
2025-10-14 00:00:00,115285.38,115300.0,113246.01,113324.49,1.8847
2025-10-14 04:00:00,113596.85,113641.65,111414.81,111884.95,3.78824
2025-10-14 08:00:00,111416.19,112175.29,110125.0,111240.16,1.34291
2025-10-14 12:00:00,111240.26,112820.68,109843.95,112820.68,3.00482
2025-10-14 16:00:00,112837.13,113428.15,111735.6,112386.38,0.91925
2025-10-14 20:00:00,112388.91,113500.0,112309.14,113055.15,0.81524
2025-10-15 00:00:00,113355.98,114174.16,111936.14,112545.16,14.04414
2025-10-15 04:00:00,112637.54,114144.37,112000.05,113055.15,6.54821
2025-10-15 08:00:00,113054.53,115000.0,111960.0,111960.41,7.8321
2025-10-15 12:00:00,112429.01,112920.57,110720.32,111187.47,9.06462
2025-10-15 16:00:00,111186.9,112199.49,110192.0,111936.11,9.04318
2025-10-15 20:00:00,111931.75,112547.76,110706.12,111188.73,10.0323
